appeal_id,region,dept_name,sla_days_limit,category,priority,description_length,created_at,closed_at,status,processing_time_days,is_sla_breached,day_of_week,hour_of_day
APP-20181,Almaty,Dept of Transportation,14,Infrastructure,High,232,2025-12-04 04:00:00,2025-12-09 07:59:45,Closed,5.166493055555556,False,Thursday,4
APP-20182,Astana,Housing Administration,21,Infrastructure,High,263,2025-10-19 12:00:00,,In Progress,,False,Sunday,12
APP-20183,Almaty,Education Ministry,10,Service Quality,High,201,2025-11-08 17:00:00,,In Progress,,False,Saturday,17
APP-20184,Almaty,Public Utilities,5,Service Quality,Medium,56,2026-03-13 17:00:00,2026-03-27 20:13:41,Closed,14.134502314814815,True,Friday,17
APP-20185,Karaganda,Housing Administration,21,Service Quality,Medium,78,2025-10-14 12:00:00,2025-10-24 08:31:43,Closed,9.855358796296295,False,Tuesday,12
APP-20186,Almaty,Education Ministry,10,Infrastructure,Medium,101,2026-03-07 17:00:00,2026-03-14 17:43:10,Closed,7.029976851851852,False,Saturday,17
APP-20187,Almaty,Dept of Transportation,14,Infrastructure,Medium,183,2026-03-07 15:00:00,2026-03-16 15:42:17,Closed,9.029363425925926,False,Saturday,15
APP-20188,Shymkent,Public Utilities,5,Financial Support,Low,76,2025-10-21 19:00:00,2025-10-28 09:47:24,Closed,6.61625,True,Tuesday,19
APP-20189,Aktobe,Public Utilities,5,Infrastructure,Medium,59,2025-12-02 08:00:00,2025-12-05 18:35:43,Closed,3.4414699074074075,False,Tuesday,8
APP-20190,Astana,Housing Administration,21,Service Quality,Medium,65,2025-10-18 01:00:00,2025-10-25 00:49:20,Closed,6.992592592592593,False,Saturday,1
APP-20191,Astana,Housing Administration,21,Infrastructure,Medium,119,2025-11-27 03:00:00,2025-12-01 16:35:39,Closed,4.566423611111111,False,Thursday,3
APP-20192,Shymkent,Dept of Transportation,14,Infrastructure,Medium,102,2026-01-26 04:00:00,2026-01-29 23:01:15,Closed,3.7925347222222223,False,Monday,4
APP-20193,Shymkent,Dept of Transportation,14,Information Request,Medium,102,2026-01-23 02:00:00,2026-02-01 02:39:55,Closed,9.027719907407407,False,Friday,2
APP-20194,Almaty,Education Ministry,10,Information Request,Medium,82,2026-03-04 22:00:00,2026-03-07 05:33:04,Closed,2.31462962962963,False,Wednesday,22
APP-20195,Almaty,Dept of Transportation,14,Service Quality,Low,118,2025-10-20 18:00:00,2025-10-31 19:08:08,Closed,11.047314814814815,False,Monday,18
APP-20196,Karaganda,Healthcare Board,7,Information Request,High,130,2025-12-23 14:00:00,2025-12-27 10:51:51,Closed,3.869340277777778,False,Tuesday,14
APP-20197,Shymkent,Housing Administration,21,Infrastructure,High,124,2026-01-29 05:00:00,2026-01-30 05:00:00,Closed,1.0,False,Thursday,5
APP-20198,Aktobe,Education Ministry,10,Service Quality,High,210,2026-03-01 01:00:00,2026-03-05 19:57:56,Closed,4.790231481481482,False,Sunday,1
APP-20199,Karaganda,Housing Administration,21,Service Quality,Medium,65,2025-11-30 23:00:00,2025-12-03 12:17:17,Closed,2.5536689814814815,False,Sunday,23
APP-20200,Karaganda,Dept of Transportation,14,Infrastructure,High,229,2025-11-07 13:00:00,2025-11-15 10:55:27,Closed,7.913506944444444,False,Friday,13
APP-20201,Astana,Public Utilities,5,Infrastructure,Low,130,2026-01-10 11:00:00,2026-01-26 23:59:05,Closed,16.541030092592592,True,Saturday,11
APP-20202,Shymkent,Dept of Transportation,14,Service Quality,High,221,2026-02-25 19:00:00,2026-03-05 11:08:22,Closed,7.672476851851852,False,Wednesday,19
APP-20203,Astana,Dept of Transportation,14,Information Request,Low,109,2025-10-07 23:00:00,2025-10-19 08:06:35,Closed,11.379571759259258,False,Tuesday,23
APP-20204,Aktobe,Dept of Transportation,14,Information Request,High,191,2026-01-31 16:00:00,2026-02-06 15:18:19,Closed,5.971053240740741,False,Saturday,16
APP-20205,Astana,Healthcare Board,7,Infrastructure,Medium,77,2025-10-02 03:00:00,2025-10-05 06:35:04,Closed,3.149351851851852,False,Thursday,3
APP-20206,Almaty,Healthcare Board,7,Information Request,Medium,36,2026-01-17 05:00:00,2026-01-30 09:27:34,Closed,13.185810185185185,True,Saturday,5
APP-20207,Almaty,Education Ministry,10,Financial Support,High,235,2026-01-07 15:00:00,2026-01-21 15:58:16,Closed,14.040462962962962,True,Wednesday,15
APP-20208,Almaty,Public Utilities,5,Information Request,Medium,73,2025-10-05 16:00:00,2025-10-14 09:09:03,Closed,8.714618055555556,True,Sunday,16
APP-20209,Astana,Public Utilities,5,Infrastructure,Medium,124,2025-11-03 07:00:00,2025-11-09 12:30:57,Closed,6.229826388888889,True,Monday,7
APP-20210,Almaty,Dept of Transportation,14,Financial Support,Medium,46,2025-11-06 02:00:00,2025-11-12 06:29:01,Closed,6.186817129629629,False,Thursday,2
APP-20211,Aktobe,Housing Administration,21,Financial Support,Medium,85,2026-02-04 02:00:00,2026-02-08 12:35:57,Closed,4.4416319444444445,False,Wednesday,2
APP-20212,Almaty,Education Ministry,10,Information Request,Medium,129,2026-02-28 23:00:00,,In Progress,,False,Saturday,23
APP-20213,Karaganda,Housing Administration,21,Financial Support,Medium,105,2025-11-25 08:00:00,2025-11-29 05:51:07,Closed,3.9104976851851854,False,Tuesday,8
APP-20214,Astana,Public Utilities,5,Infrastructure,Medium,57,2025-11-07 08:00:00,2025-11-15 01:41:26,Closed,7.737106481481481,True,Friday,8
APP-20215,Karaganda,Dept of Transportation,14,Service Quality,Medium,57,2025-11-03 18:00:00,,In Progress,,False,Monday,18
APP-20216,Karaganda,Dept of Transportation,14,Service Quality,Low,115,2025-12-09 19:00:00,,In Progress,,False,Tuesday,19
APP-20217,Karaganda,Housing Administration,21,Infrastructure,Low,106,2025-10-24 22:00:00,2025-11-05 02:20:32,Closed,11.180925925925926,False,Friday,22
APP-20218,Almaty,Dept of Transportation,14,Infrastructure,Medium,63,2026-02-08 11:00:00,2026-02-14 08:47:33,Closed,5.9080208333333335,False,Sunday,11
APP-20219,Astana,Healthcare Board,7,Financial Support,Medium,73,2026-01-26 08:00:00,2026-01-30 18:42:43,Closed,4.446331018518518,False,Monday,8
APP-20220,Shymkent,Healthcare Board,7,Service Quality,Medium,114,2025-11-19 02:00:00,2025-12-02 11:40:51,Closed,13.403368055555555,True,Wednesday,2
APP-20221,Almaty,Housing Administration,21,Service Quality,Medium,173,2025-11-18 12:00:00,2025-11-28 09:12:18,Closed,9.883541666666666,False,Tuesday,12
APP-20222,Karaganda,Healthcare Board,7,Information Request,Medium,84,2025-12-17 18:00:00,2025-12-29 06:02:06,Closed,11.501458333333334,True,Wednesday,18
APP-20223,Astana,Public Utilities,5,Financial Support,Medium,83,2026-01-24 13:00:00,2026-01-29 12:11:36,Closed,4.966388888888889,False,Saturday,13
APP-20224,Astana,Healthcare Board,7,Infrastructure,Medium,115,2025-12-24 05:00:00,2026-01-05 04:45:14,Closed,11.98974537037037,True,Wednesday,5
APP-20225,Karaganda,Dept of Transportation,14,Infrastructure,Medium,106,2025-10-02 19:00:00,2025-10-07 18:25:07,Closed,4.975775462962963,False,Thursday,19
APP-20226,Aktobe,Education Ministry,10,Infrastructure,Medium,94,2025-10-10 11:00:00,2025-10-18 15:32:32,Closed,8.18925925925926,False,Friday,11
APP-20227,Almaty,Public Utilities,5,Information Request,Medium,119,2025-11-15 17:00:00,2025-11-20 03:31:34,Closed,4.438587962962963,False,Saturday,17
APP-20228,Astana,Housing Administration,21,Service Quality,High,117,2025-10-04 10:00:00,2025-10-08 01:42:03,Closed,3.6542013888888887,False,Saturday,10
APP-20229,Astana,Education Ministry,10,Information Request,Medium,50,2026-03-29 13:00:00,2026-04-05 15:36:10,Closed,7.108449074074074,False,Sunday,13
APP-20230,Almaty,Dept of Transportation,14,Financial Support,Medium,83,2026-02-15 09:00:00,2026-02-16 09:00:00,Closed,1.0,False,Sunday,9
APP-20231,Almaty,Healthcare Board,7,Infrastructure,Medium,107,2026-01-31 07:00:00,2026-02-10 13:27:07,Closed,10.268831018518519,True,Saturday,7
APP-20232,Karaganda,Education Ministry,10,Service Quality,Low,115,2026-01-15 01:00:00,2026-01-30 01:01:11,Closed,15.00082175925926,True,Thursday,1
APP-20233,Astana,Education Ministry,10,Information Request,Medium,86,2026-03-27 08:00:00,,In Progress,,False,Friday,8
APP-20234,Shymkent,Education Ministry,10,Service Quality,Low,76,2025-12-03 09:00:00,2025-12-13 10:48:14,Closed,10.075162037037037,True,Wednesday,9
APP-20235,Almaty,Healthcare Board,7,Infrastructure,Low,63,2025-10-26 00:00:00,2025-11-05 19:25:59,Closed,10.809710648148148,True,Sunday,0
APP-20236,Aktobe,Education Ministry,10,Financial Support,Medium,151,2025-10-26 22:00:00,2025-11-03 11:29:16,Closed,7.5619907407407405,False,Sunday,22
APP-20237,Almaty,Education Ministry,10,Information Request,Medium,80,2025-11-14 13:00:00,2025-11-21 08:51:52,Closed,6.827685185185185,False,Friday,13
APP-20238,Astana,Housing Administration,21,Information Request,High,145,2025-12-29 12:00:00,2025-12-30 12:00:00,Closed,1.0,False,Monday,12
APP-20239,Astana,Dept of Transportation,14,Service Quality,High,285,2025-11-21 16:00:00,,In Progress,,False,Friday,16
APP-20240,Almaty,Healthcare Board,7,Information Request,Medium,36,2026-01-02 14:00:00,2026-01-14 06:57:31,Closed,11.706608796296296,True,Friday,14
APP-20241,Astana,Dept of Transportation,14,Service Quality,Low,121,2026-01-06 04:00:00,2026-01-14 10:36:05,Closed,8.27505787037037,False,Tuesday,4
APP-20242,Karaganda,Healthcare Board,7,Financial Support,Low,122,2025-12-03 01:00:00,,In Progress,,False,Wednesday,1
APP-20243,Astana,Public Utilities,5,Information Request,Medium,104,2026-03-28 13:00:00,2026-04-09 08:34:26,Closed,11.815578703703704,True,Saturday,13
APP-20244,Shymkent,Healthcare Board,7,Infrastructure,Medium,64,2026-03-01 02:00:00,,In Progress,,False,Sunday,2
APP-20245,Aktobe,Education Ministry,10,Information Request,Medium,90,2025-10-06 08:00:00,2025-10-13 04:36:42,Closed,6.858819444444444,False,Monday,8
APP-20246,Karaganda,Healthcare Board,7,Service Quality,Medium,176,2025-12-11 21:00:00,2025-12-20 22:21:45,Closed,9.056770833333333,True,Thursday,21
APP-20247,Astana,Housing Administration,21,Service Quality,Low,112,2025-12-07 06:00:00,2025-12-19 12:43:06,Closed,12.279930555555556,False,Sunday,6
APP-20248,Almaty,Public Utilities,5,Service Quality,High,231,2025-12-21 19:00:00,2026-01-02 09:08:22,Closed,11.589143518518519,True,Sunday,19
APP-20249,Almaty,Dept of Transportation,14,Financial Support,Medium,96,2025-11-03 12:00:00,2025-11-12 03:22:15,Closed,8.64045138888889,False,Monday,12
APP-20250,Shymkent,Education Ministry,10,Service Quality,Low,93,2026-03-16 10:00:00,2026-03-31 00:41:23,Closed,14.612071759259258,True,Monday,10
APP-20251,Almaty,Healthcare Board,7,Financial Support,Low,126,2025-10-04 17:00:00,2025-10-15 22:27:34,Closed,11.227476851851852,True,Saturday,17
APP-20252,Almaty,Dept of Transportation,14,Infrastructure,Low,115,2025-12-28 07:00:00,,In Progress,,False,Sunday,7
APP-20253,Karaganda,Education Ministry,10,Service Quality,Medium,92,2026-02-08 23:00:00,2026-02-11 15:00:07,Closed,2.666747685185185,False,Sunday,23
APP-20254,Shymkent,Public Utilities,5,Information Request,Medium,118,2026-03-12 05:00:00,2026-03-25 00:38:53,Closed,12.818668981481482,True,Thursday,5
APP-20255,Shymkent,Healthcare Board,7,Information Request,Medium,119,2026-01-22 12:00:00,2026-01-28 04:08:51,Closed,5.6728125,False,Thursday,12
APP-20256,Astana,Public Utilities,5,Information Request,Low,127,2025-10-31 11:00:00,2025-11-11 09:08:35,Closed,10.922627314814815,True,Friday,11
APP-20257,Karaganda,Dept of Transportation,14,Financial Support,Medium,128,2026-01-17 17:00:00,2026-02-01 03:01:17,Closed,14.41755787037037,True,Saturday,17
APP-20258,Almaty,Education Ministry,10,Financial Support,High,235,2026-02-12 00:00:00,2026-02-22 12:03:16,Closed,10.502268518518518,True,Thursday,0
APP-20259,Almaty,Healthcare Board,7,Infrastructure,Low,95,2026-03-19 20:00:00,2026-04-02 23:55:31,Closed,14.163553240740741,True,Thursday,20
APP-20260,Aktobe,Education Ministry,10,Financial Support,High,130,2026-01-06 15:00:00,2026-01-15 14:48:31,Closed,8.992025462962962,False,Tuesday,15
APP-20261,Almaty,Dept of Transportation,14,Financial Support,Medium,136,2025-12-24 04:00:00,2026-01-04 08:45:23,Closed,11.19818287037037,False,Wednesday,4
APP-20262,Astana,Education Ministry,10,Financial Support,Low,99,2026-03-17 22:00:00,2026-04-04 01:03:39,Closed,17.127534722222222,True,Tuesday,22
APP-20263,Karaganda,Education Ministry,10,Service Quality,Medium,87,2025-11-13 18:00:00,2025-11-24 01:00:23,Closed,10.29193287037037,True,Thursday,18
APP-20264,Almaty,Dept of Transportation,14,Infrastructure,High,137,2026-03-06 23:00:00,2026-03-09 14:35:08,Closed,2.649398148148148,False,Friday,23
APP-20265,Shymkent,Healthcare Board,7,Infrastructure,Medium,43,2026-03-26 16:00:00,2026-04-02 15:54:21,Closed,6.996076388888889,False,Thursday,16
APP-20266,Shymkent,Education Ministry,10,Service Quality,Low,100,2025-10-22 11:00:00,2025-11-03 01:07:26,Closed,11.58849537037037,True,Wednesday,11
APP-20267,Karaganda,Public Utilities,5,Infrastructure,Medium,62,2025-11-18 19:00:00,2025-11-20 05:19:55,Closed,1.4304976851851852,False,Tuesday,19
APP-20268,Astana,Public Utilities,5,Service Quality,High,241,2025-10-29 16:00:00,2025-11-07 19:49:20,Closed,9.15925925925926,True,Wednesday,16
APP-20269,Astana,Dept of Transportation,14,Information Request,Low,98,2026-03-25 12:00:00,2026-04-03 04:58:58,Closed,8.70761574074074,False,Wednesday,12
APP-20270,Almaty,Public Utilities,5,Service Quality,Medium,107,2025-10-19 05:00:00,2025-10-22 13:09:44,Closed,3.3400925925925926,False,Sunday,5
APP-20271,Almaty,Public Utilities,5,Financial Support,Medium,117,2025-12-24 04:00:00,2026-01-06 20:09:49,Closed,13.673483796296296,True,Wednesday,4
APP-20272,Almaty,Dept of Transportation,14,Information Request,Medium,104,2026-02-15 19:00:00,2026-02-26 10:55:13,Closed,10.663344907407408,False,Sunday,19
APP-20273,Astana,Public Utilities,5,Service Quality,Low,90,2026-01-11 17:00:00,2026-01-20 09:52:48,Closed,8.703333333333333,True,Sunday,17
APP-20274,Almaty,Education Ministry,10,Service Quality,Medium,117,2025-12-25 02:00:00,2026-01-01 00:48:42,Closed,6.950486111111111,False,Thursday,2
APP-20275,Aktobe,Education Ministry,10,Service Quality,Medium,121,2025-12-09 12:00:00,2025-12-12 09:19:19,Closed,2.8884143518518517,False,Tuesday,12
APP-20276,Almaty,Dept of Transportation,14,Financial Support,High,162,2025-10-21 06:00:00,2025-10-27 07:21:55,Closed,6.056886574074074,False,Tuesday,6
APP-20277,Shymkent,Education Ministry,10,Service Quality,Medium,66,2025-11-20 07:00:00,2025-11-28 09:37:25,Closed,8.10931712962963,False,Thursday,7
APP-20278,Shymkent,Dept of Transportation,14,Infrastructure,Medium,63,2026-01-02 05:00:00,2026-01-07 19:30:39,Closed,5.604618055555555,False,Friday,5
APP-20279,Almaty,Dept of Transportation,14,Service Quality,Medium,126,2025-11-03 10:00:00,2025-11-11 03:28:29,Closed,7.728113425925926,False,Monday,10
APP-20280,Almaty,Dept of Transportation,14,Financial Support,Medium,122,2026-03-12 10:00:00,,In Progress,,False,Thursday,10
APP-20281,Astana,Dept of Transportation,14,Information Request,Medium,123,2026-01-08 14:00:00,2026-01-18 20:56:29,Closed,10.289224537037038,False,Thursday,14
APP-20282,Almaty,Education Ministry,10,Financial Support,Low,107,2026-02-09 03:00:00,2026-02-16 21:12:55,Closed,7.758969907407407,False,Monday,3
APP-20283,Karaganda,Dept of Transportation,14,Service Quality,High,162,2025-11-02 22:00:00,,In Progress,,False,Sunday,22
APP-20284,Astana,Housing Administration,21,Infrastructure,High,190,2026-02-22 04:00:00,,In Progress,,False,Sunday,4
APP-20285,Almaty,Healthcare Board,7,Infrastructure,Low,43,2026-03-08 04:00:00,2026-03-28 04:44:51,Closed,20.031145833333333,True,Sunday,4
APP-20286,Shymkent,Education Ministry,10,Information Request,Medium,115,2026-02-10 17:00:00,2026-02-16 13:17:38,Closed,5.845578703703704,False,Tuesday,17
APP-20287,Almaty,Public Utilities,5,Infrastructure,Low,123,2025-10-10 22:00:00,2025-10-18 21:44:00,Closed,7.988888888888889,True,Friday,22
APP-20288,Shymkent,Housing Administration,21,Financial Support,Low,110,2026-03-05 01:00:00,2026-03-13 14:12:52,Closed,8.550601851851852,False,Thursday,1
APP-20289,Aktobe,Education Ministry,10,Information Request,Medium,111,2025-12-10 11:00:00,2025-12-18 15:53:19,Closed,8.20369212962963,False,Wednesday,11
APP-20290,Almaty,Public Utilities,5,Service Quality,Low,80,2026-01-03 06:00:00,2026-01-11 19:09:00,Closed,8.547916666666667,True,Saturday,6
APP-20291,Almaty,Dept of Transportation,14,Infrastructure,Medium,116,2026-01-21 20:00:00,2026-01-25 15:45:01,Closed,3.822928240740741,False,Wednesday,20
APP-20292,Astana,Public Utilities,5,Infrastructure,Medium,62,2026-02-12 11:00:00,2026-02-14 18:54:34,Closed,2.3295601851851853,False,Thursday,11
APP-20293,Shymkent,Public Utilities,5,Infrastructure,Medium,66,2025-10-31 06:00:00,2025-11-01 06:00:00,Closed,1.0,False,Friday,6
APP-20294,Shymkent,Healthcare Board,7,Financial Support,Medium,80,2025-11-21 02:00:00,2025-11-26 08:58:37,Closed,5.290706018518518,False,Friday,2
APP-20295,Aktobe,Housing Administration,21,Infrastructure,Medium,150,2025-10-30 03:00:00,,In Progress,,False,Thursday,3
APP-20296,Almaty,Healthcare Board,7,Service Quality,Medium,153,2025-12-09 12:00:00,2025-12-20 01:06:40,Closed,10.546296296296296,True,Tuesday,12
APP-20297,Almaty,Housing Administration,21,Financial Support,High,232,2025-12-05 02:00:00,2025-12-13 15:23:56,Closed,8.558287037037037,False,Friday,2
APP-20298,Astana,Dept of Transportation,14,Information Request,Low,97,2025-10-03 12:00:00,2025-10-11 11:08:47,Closed,7.96443287037037,False,Friday,12
APP-20299,Karaganda,Education Ministry,10,Financial Support,Medium,77,2026-01-28 18:00:00,2026-02-04 01:59:55,Closed,6.333275462962963,False,Wednesday,18
APP-20300,Astana,Housing Administration,21,Information Request,Low,66,2026-01-12 08:00:00,2026-01-13 12:01:28,Closed,1.1676851851851853,False,Monday,8
APP-20301,Almaty,Healthcare Board,7,Information Request,Low,98,2025-10-15 17:00:00,,In Progress,,False,Wednesday,17
APP-20302,Almaty,Public Utilities,5,Financial Support,Low,98,2025-10-10 13:00:00,2025-10-16 14:26:13,Closed,6.059872685185185,True,Friday,13
APP-20303,Almaty,Healthcare Board,7,Infrastructure,High,241,2026-01-24 11:00:00,2026-02-03 21:51:15,Closed,10.452256944444445,True,Saturday,11
APP-20304,Shymkent,Healthcare Board,7,Service Quality,Low,56,2026-01-11 04:00:00,2026-01-20 04:24:02,Closed,9.016689814814814,True,Sunday,4
APP-20305,Shymkent,Healthcare Board,7,Service Quality,Medium,91,2026-02-25 11:00:00,2026-03-02 07:46:02,Closed,4.865300925925926,False,Wednesday,11
APP-20306,Astana,Dept of Transportation,14,Infrastructure,Low,97,2026-03-07 12:00:00,2026-03-18 20:27:43,Closed,11.352581018518519,False,Saturday,12
APP-20307,Aktobe,Housing Administration,21,Information Request,High,205,2025-11-16 13:00:00,2025-11-23 21:26:43,Closed,7.351886574074074,False,Sunday,13
APP-20308,Almaty,Education Ministry,10,Financial Support,Medium,120,2025-11-13 11:00:00,2025-11-25 11:15:17,Closed,12.010613425925927,True,Thursday,11
APP-20309,Almaty,Public Utilities,5,Service Quality,Medium,166,2026-01-26 19:00:00,2026-01-31 04:07:58,Closed,4.380532407407407,False,Monday,19
APP-20310,Astana,Dept of Transportation,14,Information Request,Medium,99,2026-03-03 01:00:00,2026-03-07 12:25:45,Closed,4.4762152777777775,False,Tuesday,1
APP-20311,Almaty,Healthcare Board,7,Infrastructure,Medium,77,2026-02-13 06:00:00,2026-02-19 12:15:41,Closed,6.260891203703704,False,Friday,6
